sample_id,Continent,Country,System,Waterbody,Zone Area,Tidal_Zone,Test_Area,Year,Date,mp/kg dw,Size_class,source,environment_type,location,Dominant Color,Size_Category
Xialiao_2019-05-24_B_6.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,2.1609162284808763,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_B_7.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,2.9695619896065333,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_B_8.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,4.32962909510752,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_B_9.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,2.1526980482204365,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_B_10.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,4.777830864787387,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_B_11.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,14.035087719298248,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-05-24_B_12.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,8.317737575379496,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-05-24_B_13.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,3.2630685897017555,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-05-24_B_14.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,2.810172825628776,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",red_pink,mesoplastics
Xialiao_2019-05-24_B_15.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,6.832156684126623,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-05-24_B_16.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,0.6907985631389887,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_B_17.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019-01-01,2019-05-24,0.702000702000702,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_B_18.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019-01-01,2019-05-24,1.501276084671971,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-05-24_B_19.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-05-24,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-05-24_B_20.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-05-24,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-05-24_B_21.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-05-24,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_B_22.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-05-24,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_B_23.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-05-24,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_B_24.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-05-24,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-05-24_C_5.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,18.856539447880525,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-05-24_C_6.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,9.04227262451963,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-05-24_C_7.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,9.452483094597545,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",black,mesoplastics
Xialiao_2019-05-24_C_8.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,2.918855808523059,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_C_9.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,4.294610264118531,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",red_pink,mesoplastics
Xialiao_2019-05-24_C_10.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,4.131946835617382,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-05-24_C_11.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,14.788524105294291,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_C_12.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,14.320663524076616,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_C_13.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,4.563233376792699,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_C_14.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,12.727706626362265,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_C_15.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,2.1596717298970556,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_C_16.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore_with_storm_lines,Xialiao_Beach,2019-01-01,2019-05-24,2.0338983050847457,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_C_17.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019-01-01,2019-05-24,0.6732193348592971,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_C_18.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019-01-01,2019-05-24,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_C_19.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-05-24,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_C_20.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-05-24,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_C_21.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-05-24,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_C_22.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-05-24,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_C_23.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-05-24,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-05-24_C_24.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-05-24,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_A_5.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,296.00138480180027,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_A_6.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,917.1900102234554,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_A_7.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,39.972326850641856,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_A_8.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,12.85863537732058,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_A_9.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,20.232230823363828,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_A_10.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,0.8017960230917254,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_A_11.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,2.5508035031034777,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-08-12_A_12.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,6.159802886307638,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-08-12_A_13.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,561.3668061366806,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-08-12_A_14.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,88.1316098707403,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-08-12_A_15.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,8.824567596187787,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",blue,mesoplastics
Xialiao_2019-08-12_A_16.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019-01-01,2019-08-12,17.168083714846304,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_A_17.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019-01-01,2019-08-12,60.81847232244098,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_A_18.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,22.020105313547152,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_A_19.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,9.461856889414548,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_A_20.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,1.165093790050099,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-08-12_A_21.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,0.0,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_A_22.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,0.0,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_A_23.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,1.0194719135487815,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_A_24.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,0.0,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_5.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,49.43256979739609,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_6.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,421.90305206463194,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_7.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,13.813108640099452,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_8.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,26.039882135270336,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_9.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,234.79572054283045,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_10.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,275.5673445328618,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_11.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,64.87341772151899,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_12.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,85.00435919790758,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_13.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,25.24190155658393,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_14.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,2.603997135603151,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_15.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,15.22401043932144,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_16.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019-01-01,2019-08-12,95.82215408202376,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_17.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019-01-01,2019-08-12,17.99885461834247,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_18.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,29.07722569058411,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_19.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,3.47131823309902,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_20.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,0.0,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_21.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,0.0,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_22.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,0.0,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_23.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,5.496015388843088,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_B_24.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,0.88660342228921,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_C_5.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,748.9459563050978,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-08-12_C_6.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,399.0680150703946,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_C_7.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,65.04290063659009,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_C_8.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,13.946028868279758,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_C_9.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,34.36151510308454,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-08-12_C_10.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,115.6443039793133,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_C_11.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,10.995807848257853,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_C_12.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,128.2138716497306,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_C_13.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,90.17810175095816,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2019-08-12_C_14.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,8.587991125742503,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_C_15.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,10.79258010118044,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_C_16.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019-01-01,2019-08-12,411.91476590636256,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_C_17.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2019-01-01,2019-08-12,78.70190439176058,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_C_18.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,8.97827258035554,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_C_19.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,2.455795677799607,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_C_20.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,0.9206407659731172,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_C_21.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,0.0,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_C_22.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,0.0,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_C_23.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,1.8204988166757696,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_C_24.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2019-01-01,2019-08-12,0.0,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_A_5.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,29.427038255149732,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2019-08-12_A_6.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2019-01-01,2019-08-12,227.1067620855849,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
