sample_id,Continent,Country,System,Waterbody,Zone Area,Tidal_Zone,Test_Area,Year,Date,mp/kg dw,Size_class,Dominant_Size,dominant_color,source,environment_type,location,concentration_level,color_display
Longmen_2019-10-02_C_2.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.9150805270863837,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_3.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-10-02 00:00:00,3.713330857779429,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_4.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,2.3931078493937465,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_5.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,42.11511464670098,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2019-10-02_C_6.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,4.961958319550115,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_7.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,30.624940185663696,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2019-10-02_C_8.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,31.417857504814027,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2019-10-02_C_9.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,46.369899311075784,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2019-10-02_C_10.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,4.097688903458449,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_11.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,6.444856199146058,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_12.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,2.437637117087836,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_13.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.8337502084375521,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_14.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.8039877793857533,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_15.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,18.283127285390915,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2019-10-02_C_16.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,48.049745618993775,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2019-10-02_C_17.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,5.09078567792296,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_18.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_19.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_20.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_21.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-10-02 00:00:00,2.541511352084039,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_22.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,56.845553521533866,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2019-10-02_C_23.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_24.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.8633341966675301,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_25.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_26.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-10-02 00:00:00,3.0677983433888945,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_1.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.8214227041235419,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_2.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_3.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_4.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_5.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.7621370322383966,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_6.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,1.5416634548678023,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_7.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,1.556420233463035,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_8.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,5.023442732752846,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_9.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,74.09694350108059,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2019-10-02_A_10.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,84.36181846586472,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2019-10-02_A_11.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,43.2493418578413,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2019-10-02_A_12.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_13.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.7259528130671506,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_14.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_15.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_16.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,14.480948502126887,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2019-10-02_A_17.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,51.08246168815373,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2019-10-02_A_18.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_19.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_20.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.7908264136022144,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_21.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_22.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_23.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.9270418095856124,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_24.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_25.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_A_26.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_1.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-10-02 00:00:00,6.557377049180329,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_2.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_3.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_4.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_5.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,3.706792697618386,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_6.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_7.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.9782821365681864,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_8.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,2.9991002699190243,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_9.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,120.13677109324465,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Medium,unknown
Longmen_2019-10-02_B_10.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,3.306513832249532,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_11.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_12.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_13.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_14.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.7902015013828526,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_15.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,4.073651621313346,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_16.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,1.8125793003443895,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_17.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_18.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_19.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_20.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.88660342228921,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_21.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_22.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.9157509157509156,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_23.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_24.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_25.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_B_26.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2019.0,2019-10-02 00:00:00,1.1111111111111112,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_1.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_2.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_3.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2019.0,2019-10-02 00:00:00,2.784998143334571,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_4.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,1.595405232929164,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_5.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,3.7435657463734207,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_6.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,1.6539861065167052,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_7.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,7.656235046415924,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_8.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,3.0404378230465188,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_9.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,1.3248542660307367,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_10.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_11.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_12.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_13.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.8337502084375521,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_14.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_15.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,3.482500435312555,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_16.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,8.479366873940078,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_17.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_18.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_19.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2019-10-02_C_20.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2019.0,2019-10-02 00:00:00,0.8734387282732116,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
